"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
11,B,6.217608e+001,1.149960e+001,8.030000e+002,0.000000e+000,715,2.574293e-001,2.032600e+002,7.284903e+001,2.784677e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.374156e+000,7.546084e-001
11,C,4.921910e+001,1.149960e+001,6.680000e+002,0.000000e+000,566,2.444528e-001,1.862772e+002,7.283356e+001,2.676131e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.353318e+000,7.648056e-001
11,D,4.321889e+001,1.149960e+001,5.810000e+002,0.000000e+000,497,2.464711e-001,1.972755e+002,7.323685e+001,2.600711e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.364249e+000,7.640364e-001
11,E,5.356708e+001,1.149960e+001,7.220000e+002,0.000000e+000,616,2.347267e-001,2.025879e+002,7.162248e+001,2.270678e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361726e+000,7.593565e-001
11,F,5.608891e+001,1.149960e+001,7.230000e+002,0.000000e+000,645,2.524159e-001,1.872838e+002,7.453994e+001,2.800316e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.383600e+000,7.592404e-001
11,G,4.826255e+001,1.149960e+001,9.800000e+002,0.000000e+000,555,2.501784e-001,1.879631e+002,7.478055e+001,2.730886e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.343959e+000,7.624440e-001





3
Timespan (h):, 45.9811
2,B,9.209016e+001,1.149960e+001,1.242000e+003,0.000000e+000,1059,2.573299e-001,2.078622e+002,7.285135e+001,2.741856e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.379345e+000,7.540385e-001
